customer_id,registration_date,segment,region,channel_registered,age_band,first_transaction_date,last_transaction_date,total_transactions,total_value_ksh,monthly_active_months,status,preferred_product,value_flag,is_activated
CUS00912,2024-10-02,Mass Affluent,Nairobi,Agent,26-35,2024-10-12,2024-10-23,7,79983.64,1,Dormant,Digital Loan,,1
CUS01228,2024-08-10,Mass Affluent,Nairobi,Agent,55+,2024-08-26,2024-09-27,9,72766.37,2,Churned,Mobile Transfer,,1
CUS01606,2024-02-03,Mass Market,Nairobi,Agent,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01012,2024-07-01,Mass Market,Mombasa,USSD,36-45,2024-07-22,2024-12-03,3,4509.36,1,Active,Mobile Transfer,,1
CUS01962,2024-09-10,Mass Market,Nakuru,Mobile App,18-25,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00094,2024-10-20,SME,Nairobi,Mobile App,36-45,2024-11-03,2024-11-20,13,737472.71,1,Dormant,Merchant Pay,,1
CUS01009,2024-10-14,Corporate,Eldoret,Branch,36-45,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS01071,2024-11-06,Mass Market,Nairobi,Mobile App,46-55,2024-11-26,2024-12-24,5,7721.32,1,Active,Mobile Transfer,,1
CUS01093,2024-08-06,SME,Nairobi,Mobile App,18-25,2024-08-24,2024-12-28,23,756473.86,2,Active,Merchant Pay,,1
CUS01595,2024-06-25,Mass Affluent,Eldoret,USSD,26-35,2024-06-28,2024-08-02,26,129628.82,2,Churned,Mobile Transfer,,1
CUS01309,2024-05-07,Mass Market,Nakuru,Mobile App,26-35,2024-05-14,2024-11-09,7,15142.92,2,Dormant,Airtime,,1
CUS00697,2024-05-28,Mass Affluent,Eldoret,USSD,55+,2024-05-31,2024-12-20,22,76803.67,3,Active,Mobile Transfer,,1
CUS01804,2024-11-24,Mass Affluent,Nairobi,Agent,26-35,2024-12-04,2024-12-29,10,121955.87,1,Active,Mobile Transfer,,1
CUS00997,2024-07-10,SME,Nairobi,Mobile App,26-35,2024-07-16,2024-09-08,18,752969.24,2,Churned,Bill Pay,,1
CUS01459,2024-10-25,Mass Market,Nairobi,USSD,46-55,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00154,2024-05-14,Mass Market,Nairobi,Mobile App,26-35,2024-05-15,2024-05-16,6,12302.79,2,Churned,Digital Loan,,1
CUS01100,2024-02-19,Mass Market,Mombasa,USSD,18-25,2024-03-08,2024-04-17,11,9471.86,3,Churned,Bill Pay,,1
CUS01729,2024-06-14,Mass Market,Nairobi,Mobile App,36-45,2024-06-29,2024-08-07,4,9579.71,2,Churned,Merchant Pay,,1
CUS00790,2024-08-29,Mass Market,Nairobi,USSD,55+,2024-09-16,2024-11-08,5,5228.54,1,Dormant,Merchant Pay,,1
CUS00581,2024-01-03,Mass Market,Nairobi,USSD,26-35,2024-01-07,2024-12-23,13,19757.18,5,Active,Bill Pay,,1
CUS00704,2024-04-17,Mass Affluent,Nairobi,Branch,36-45,2024-05-01,2024-06-23,39,223993.52,3,Churned,Mobile Transfer,,1
CUS01213,2024-08-01,Mass Market,Kisumu,Agent,18-25,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS01296,2024-01-20,Mass Market,Nairobi,Mobile App,36-45,,,0,0.0,0,Dormant,Airtime,,0
CUS01676,2024-09-10,Mass Affluent,Nairobi,USSD,18-25,2024-09-17,2024-10-06,6,37712.69,1,Dormant,Mobile Transfer,,1
CUS01261,2024-04-11,Mass Market,Kisumu,USSD,36-45,2024-04-27,2024-09-17,16,23339.25,3,Churned,Digital Loan,,1
CUS00488,2024-03-07,Mass Market,Nakuru,Mobile App,Unknown,2024-03-14,2024-10-09,13,21484.28,3,Dormant,Mobile Transfer,,1
CUS00560,2024-05-14,Mass Market,Nairobi,Mobile App,Unknown,2024-05-23,2024-10-25,10,9104.28,2,Dormant,Merchant Pay,,1
CUS01142,2024-08-25,Mass Market,Nairobi,Mobile App,46-55,2024-09-09,2024-11-17,5,6162.11,1,Dormant,Digital Loan,,1
CUS01120,2024-05-13,Mass Market,Eldoret,USSD,26-35,2024-05-30,2024-08-10,9,13999.61,2,Churned,Mobile Transfer,,1
CUS00802,2024-10-12,Mass Market,Nakuru,USSD,18-25,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00513,2024-01-10,Mass Market,Kisumu,Agent,26-35,2024-01-21,2024-10-31,16,17337.75,4,Dormant,Airtime,,1
CUS00634,2024-11-16,Mass Affluent,Nairobi,Agent,18-25,2024-11-30,2024-12-04,9,97081.84,1,Active,Merchant Pay,,1
CUS01488,2024-08-15,Mass Market,Nairobi,Mobile App,26-35,2024-09-02,2024-12-12,4,2510.54,1,Active,Airtime,,1
CUS01799,2024-11-30,Mass Market,Nakuru,Agent,18-25,2024-12-11,2024-12-23,5,12770.63,1,Active,Bill Pay,,1
CUS01555,2024-02-13,Mass Market,Kisumu,Mobile App,18-25,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01151,2024-05-30,Mass Market,Eldoret,Mobile App,55+,2024-06-15,2024-07-18,10,14483.23,2,Churned,Airtime,,1
CUS00791,2024-07-31,Mass Market,Nairobi,Agent,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00117,2024-06-30,Mass Market,Kisumu,Branch,26-35,2024-07-14,2024-12-23,10,25675.63,2,Active,Bill Pay,,1
CUS00741,2024-07-22,Mass Affluent,Nairobi,USSD,46-55,2024-08-04,2024-08-08,19,243190.59,2,Churned,Digital Loan,,1
CUS01352,2024-01-14,Mass Market,Nairobi,USSD,26-35,,,0,0.0,0,Dormant,Airtime,,0
CUS01770,2024-02-25,SME,Nairobi,USSD,26-35,,,0,0.0,0,Dormant,Digital Loan,,0
CUS01082,2024-03-22,Mass Affluent,Kisumu,USSD,26-35,2024-04-11,2024-04-19,51,528924.27,4,Churned,Mobile Transfer,,1
CUS00286,2024-09-01,Mass Market,Nairobi,USSD,36-45,2024-09-06,2024-12-09,3,6608.99,1,Active,Bill Pay,,1
CUS00831,2024-10-18,Mass Market,Mombasa,USSD,36-45,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00120,2024-02-29,Mass Market,Eldoret,Mobile App,46-55,2024-03-02,2024-05-02,9,17638.13,3,Churned,Bill Pay,,1
CUS01593,2024-11-14,Mass Market,Nairobi,USSD,55+,2024-11-17,2024-11-29,4,3081.49,1,Dormant,Mobile Transfer,,1
CUS00657,2024-07-14,SME,Kisumu,Mobile App,26-35,,2024-11-10,18,952220.03,2,Dormant,Mobile Transfer,,0
CUS00429,2024-06-12,Mass Market,Mombasa,Mobile App,18-25,2024-07-02,2024-07-23,6,14820.36,2,Churned,Mobile Transfer,,1
CUS01920,2024-11-15,Mass Affluent,Nakuru,Agent,46-55,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01519,2024-11-09,Mass Market,Nairobi,Agent,36-45,2024-11-30,2024-12-08,5,3393.07,1,Active,Bill Pay,,1
CUS00636,2024-05-05,Mass Market,Nairobi,Mobile App,26-35,2024-05-16,2024-07-01,14,27437.02,3,Churned,Mobile Transfer,,1
CUS00370,2024-02-20,Mass Market,Nairobi,Branch,26-35,2024-03-01,2024-10-13,10,6921.9,3,Dormant,Bill Pay,,1
CUS01922,2024-02-13,Mass Affluent,Kisumu,USSD,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00269,2024-04-26,SME,Mombasa,Mobile App,26-35,2024-05-05,2024-06-12,35,1077161.16,5,Churned,Digital Loan,,1
CUS00670,2024-05-10,SME,Nairobi,Mobile App,26-35,2024-05-21,2024-10-31,33,1198911.38,4,Dormant,Mobile Transfer,,1
CUS00656,2024-09-09,Mass Market,Kisumu,Mobile App,55+,2024-09-23,2024-10-02,4,4327.07,1,Dormant,Merchant Pay,,1
CUS00032,2024-10-26,Mass Market,Eldoret,Agent,36-45,2024-10-28,2024-12-27,5,10641.55,1,Active,Merchant Pay,,1
CUS00936,2024-04-26,Mass Market,Mombasa,Agent,26-35,2024-05-15,2024-12-07,6,4914.24,2,Active,Mobile Transfer,,1
CUS01346,2024-02-10,Mass Market,Mombasa,USSD,26-35,2024-02-13,2024-07-16,11,22924.2,3,Churned,Bill Pay,,1
CUS00823,2024-03-30,Mass Market,Kisumu,USSD,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00723,2024-07-20,Mass Market,Nairobi,Mobile App,36-45,,,0,0.0,0,Dormant,Airtime,,0
CUS00867,2024-09-07,Mass Affluent,Mombasa,Mobile App,36-45,2024-09-22,2024-12-13,5,24619.18,1,Active,Airtime,,1
CUS01002,2024-01-02,Mass Market,Kisumu,Mobile App,18-25,2024-01-10,2024-09-02,11,20311.02,4,Churned,Bill Pay,,1
CUS00047,2024-04-02,Mass Market,Eldoret,Mobile App,18-25,2024-04-14,2024-08-24,8,14537.12,3,Churned,Mobile Transfer,,1
CUS01574,2024-09-28,SME,Eldoret,Agent,18-25,2024-10-07,2024-10-07,14,342580.14,1,Dormant,Digital Loan,,1
CUS00215,2024-02-13,Mass Market,Kisumu,Mobile App,46-55,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS01374,2024-09-02,Mass Market,Nairobi,Branch,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00622,2024-01-16,Corporate,Nakuru,Mobile App,36-45,2024-01-17,2024-09-16,173,38903501.63,6,Churned,Mobile Transfer,,1
CUS01719,2024-11-05,Mass Market,Nairobi,Agent,36-45,2024-11-15,2024-12-28,3,6737.47,1,Active,Mobile Transfer,,1
CUS00819,2024-10-07,Corporate,Nairobi,Mobile App,36-45,2024-10-11,2024-12-21,22,4768658.37,1,Active,Airtime,,1
CUS01393,2024-05-15,Mass Affluent,Nakuru,USSD,26-35,2024-05-21,2024-07-24,20,87931.83,4,Churned,Bill Pay,,1
CUS00992,2024-09-25,Corporate,Mombasa,Agent,18-25,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00327,2024-10-27,Mass Market,Kisumu,Agent,36-45,2024-11-10,2024-11-23,3,8064.16,1,Dormant,Mobile Transfer,,1
CUS00877,2024-03-20,Mass Affluent,Mombasa,Agent,26-35,2024-04-10,2024-08-09,26,217215.8,5,Churned,Merchant Pay,,1
CUS01553,2024-11-24,SME,Nairobi,USSD,36-45,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00561,2024-07-05,Mass Market,Mombasa,USSD,26-35,2024-07-16,2024-08-14,4,3029.96,2,Churned,Mobile Transfer,,1
CUS00774,2024-10-10,Mass Affluent,Nairobi,USSD,18-25,2024-10-12,2024-11-18,11,105833.96,1,Dormant,Airtime,,1
CUS01608,2024-07-05,Mass Market,Eldoret,Branch,26-35,2024-07-25,2024-08-01,2,4744.33,1,Churned,Mobile Transfer,,1
CUS01476,2024-03-15,Corporate,Nairobi,Mobile App,36-45,2024-03-29,2024-12-06,118,28348895.77,5,Active,Merchant Pay,,1
CUS01220,2024-01-10,SME,Nairobi,Mobile App,36-45,2024-01-28,2024-04-05,98,3957710.76,5,Churned,Airtime,,1
CUS01430,2024-01-18,Mass Market,Nakuru,Agent,26-35,2024-01-27,2024-04-17,22,43405.3,4,Churned,Mobile Transfer,,1
CUS00701,2024-08-18,Mass Market,Nairobi,Branch,55+,2024-09-03,2024-12-26,3,5783.5,1,Active,Merchant Pay,,1
CUS01852,2024-08-21,Mass Affluent,Eldoret,Agent,36-45,2024-08-23,2024-10-27,9,50379.22,1,Dormant,Airtime,,1
CUS00753,2024-07-03,Mass Market,Nakuru,Agent,26-35,2024-07-18,2024-09-06,2,3758.89,1,Churned,Airtime,,1
CUS01232,2024-02-16,Mass Affluent,Nakuru,Mobile App,36-45,2024-02-29,2024-03-23,67,701128.14,5,Churned,Airtime,,1
CUS00005,2024-01-25,Corporate,Mombasa,Branch,55+,2024-02-01,2024-02-27,111,15028970.79,6,Churned,Merchant Pay,,1
CUS01197,2024-02-02,Mass Affluent,Mombasa,Mobile App,55+,2024-02-06,2024-12-11,78,994083.77,6,Active,Merchant Pay,,1
CUS01304,2024-06-05,Mass Market,Nakuru,Branch,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01004,2024-05-23,SME,Nairobi,USSD,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00297,2024-03-28,Mass Market,Eldoret,Agent,26-35,,,0,0.0,0,Dormant,Bill Pay,,0
CUS00342,2024-03-18,Mass Market,Mombasa,Mobile App,26-35,2024-04-03,2024-07-26,6,15828.18,3,Churned,Bill Pay,,1
CUS01734,2024-10-23,Mass Market,Mombasa,Agent,36-45,2024-11-12,2024-12-13,3,6729.14,1,Active,Bill Pay,,1
CUS00908,2024-04-24,Mass Market,Nairobi,Mobile App,26-35,2024-04-27,2024-05-01,10,16934.99,2,Churned,Bill Pay,,1
CUS00630,2024-10-12,Mass Affluent,Mombasa,Agent,18-25,2024-10-18,2024-11-25,8,73032.7,1,Dormant,Mobile Transfer,,1
CUS00264,2024-06-27,Mass Affluent,Nairobi,Agent,36-45,2024-07-17,2024-12-18,23,157928.48,3,Active,Merchant Pay,,1
CUS00462,2024-09-10,Mass Market,Nakuru,Agent,36-45,,,0,0.0,0,Dormant,Bill Pay,,0
CUS00148,2024-04-28,Mass Market,Nairobi,Mobile App,26-35,,,0,0.0,0,Dormant,Airtime,,0
CUS01311,2024-07-18,SME,Nairobi,Mobile App,36-45,2024-07-20,2024-11-01,51,2146536.05,3,Dormant,Airtime,,1
CUS01579,2024-10-19,Mass Affluent,Nakuru,Mobile App,Unknown,2024-10-29,2024-12-08,6,40090.71,1,Active,Digital Loan,,1
CUS01205,2024-02-16,Mass Market,Nairobi,Mobile App,26-35,2024-02-26,2024-11-11,21,55177.51,4,Dormant,Bill Pay,,1
CUS01671,2024-06-27,Mass Market,Nakuru,Agent,46-55,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS01842,2024-10-04,Mass Market,Mombasa,USSD,26-35,2024-10-10,2024-10-31,4,3618.56,1,Dormant,Merchant Pay,,1
CUS00378,2024-11-09,SME,Kisumu,Mobile App,18-25,2024-11-28,2024-12-24,13,716812.51,1,Active,Airtime,,1
CUS00361,2024-10-11,Mass Market,Nairobi,Branch,46-55,,,0,0.0,0,Dormant,Airtime,,0
CUS00444,2024-02-02,Mass Affluent,Nairobi,USSD,26-35,2024-02-15,2024-07-17,69,893772.85,6,Churned,Mobile Transfer,,1
CUS00799,2024-05-02,SME,Nairobi,Mobile App,18-25,2024-05-12,2024-07-31,61,2490422.61,5,Churned,Airtime,,1
CUS00084,2024-09-19,Mass Affluent,Nairobi,Mobile App,18-25,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01003,2024-02-10,Mass Market,Nakuru,Mobile App,18-25,2024-02-29,2024-06-17,7,10791.59,3,Churned,Bill Pay,,1
CUS01461,2024-10-28,Mass Market,Nairobi,Branch,26-35,2024-11-09,2024-11-22,5,12644.86,1,Dormant,Airtime,,1
CUS00049,2024-10-24,Mass Market,Nakuru,Mobile App,18-25,2024-10-30,2024-11-21,3,5440.56,1,Dormant,Mobile Transfer,,1
CUS01078,2024-02-10,Mass Affluent,Eldoret,Mobile App,18-25,2024-02-27,2024-07-23,29,362531.85,4,Churned,Mobile Transfer,,1
CUS00106,2024-02-03,Mass Affluent,Nairobi,Branch,55+,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00469,2024-02-07,Mass Market,Nairobi,USSD,26-35,2024-02-28,2024-03-29,17,39069.74,3,Churned,Merchant Pay,,1
CUS00838,2024-04-17,Corporate,Nairobi,Mobile App,18-25,2024-04-20,2024-06-10,91,29268604.74,4,Churned,Bill Pay,,1
CUS00127,2024-07-22,Mass Market,Mombasa,Mobile App,36-45,2024-07-30,2024-09-23,3,3500.55,1,Churned,Mobile Transfer,,1
CUS00156,2024-01-03,Mass Market,Nairobi,Agent,18-25,2024-01-07,2024-09-17,18,18233.39,4,Churned,Airtime,,1
CUS01760,2024-02-22,Mass Market,Nairobi,Mobile App,18-25,2024-03-14,2024-11-23,9,14942.67,3,Dormant,Mobile Transfer,,1
CUS01802,2024-04-27,Mass Market,Nairobi,Mobile App,46-55,2024-05-10,2024-08-27,11,23555.39,2,Churned,Mobile Transfer,,1
CUS01138,2024-04-28,Mass Market,Mombasa,Mobile App,18-25,2024-05-14,2024-06-13,8,13969.34,3,Churned,Mobile Transfer,,1
CUS01633,2024-06-21,SME,Nairobi,Agent,36-45,2024-07-12,2024-08-02,53,1129686.54,3,Churned,Airtime,,1
CUS00305,2024-11-01,Mass Market,Nairobi,Mobile App,26-35,,,0,0.0,0,Dormant,Airtime,,0
CUS00977,2024-03-13,Mass Market,Kisumu,Agent,26-35,2024-04-03,2024-12-12,7,15977.33,3,Active,Merchant Pay,,1
CUS01038,2024-05-11,Mass Market,Nairobi,Branch,26-35,,,0,0.0,0,Dormant,Airtime,,0
CUS01366,2024-03-22,Corporate,Nairobi,Mobile App,26-35,2024-03-26,2024-07-18,92,18035301.28,7,Churned,Airtime,,1
CUS00356,2024-10-11,Mass Market,Nairobi,Agent,36-45,2024-10-29,2024-12-01,5,11036.58,1,Active,Mobile Transfer,,1
CUS01567,2024-11-03,Mass Affluent,Nairobi,Mobile App,36-45,2024-11-06,2024-12-14,10,129594.87,1,Active,Bill Pay,,1
CUS01626,2024-02-21,Corporate,Nakuru,USSD,26-35,2024-03-12,2024-12-19,159,23445852.97,6,Active,Merchant Pay,,1
CUS00314,2024-11-28,SME,Kisumu,USSD,26-35,2024-12-07,2024-12-27,7,261186.91,1,Active,Airtime,,1
CUS00683,2024-09-07,Mass Affluent,Kisumu,USSD,18-25,,,0,0.0,0,Dormant,Airtime,,0
CUS00150,2024-01-07,Mass Market,Mombasa,Mobile App,46-55,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00818,2024-03-12,SME,Mombasa,Mobile App,36-45,2024-03-24,2024-06-08,35,761253.72,4,Churned,Digital Loan,,1
CUS01149,2024-07-10,Mass Affluent,Nairobi,Agent,26-35,2024-07-11,2024-08-06,21,186220.91,2,Churned,Airtime,,1
CUS01645,2024-08-31,Corporate,Mombasa,Mobile App,55+,2024-09-11,2024-12-08,93,21309251.87,3,Active,Airtime,,1
CUS01214,2024-01-27,Mass Affluent,Eldoret,Agent,36-45,2024-01-31,2024-09-20,37,182078.06,5,Churned,Bill Pay,,1
CUS00210,2024-09-06,Mass Market,Nairobi,USSD,26-35,2024-09-22,2024-11-26,2,2215.19,1,Dormant,Digital Loan,,1
CUS00575,2024-08-31,Corporate,Eldoret,Agent,26-35,2024-09-11,2024-09-26,36,3174934.3,2,Churned,Airtime,,1
CUS00890,2024-01-20,Mass Affluent,Nairobi,Agent,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00051,2024-11-23,Mass Market,Mombasa,Branch,18-25,2024-11-27,2024-12-17,3,0.0,1,Active,Airtime,Review Required,1
CUS00141,2024-07-02,Mass Market,Kisumu,Mobile App,26-35,2024-07-11,2024-09-28,7,17728.58,2,Churned,Mobile Transfer,,1
CUS01562,2024-03-22,Mass Affluent,Nairobi,Agent,26-35,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS01655,2024-08-28,Mass Affluent,Kisumu,USSD,26-35,2024-09-18,2024-11-20,25,193656.49,2,Dormant,Bill Pay,,1
CUS00727,2024-09-08,Mass Market,Nakuru,Mobile App,26-35,2024-09-18,2024-10-06,4,6142.52,1,Dormant,Merchant Pay,,1
CUS01348,2024-09-15,Mass Market,Kisumu,Mobile App,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01339,2024-01-21,Mass Market,Nairobi,Branch,26-35,2024-01-25,2024-03-18,23,50259.93,4,Churned,Airtime,,1
CUS00834,2024-07-30,Mass Affluent,Kisumu,Mobile App,18-25,2024-08-05,2024-11-29,12,73204.15,2,Dormant,Bill Pay,,1
CUS01378,2024-11-11,Mass Market,Kisumu,Mobile App,26-35,2024-11-16,2024-11-24,4,10001.89,1,Dormant,Mobile Transfer,,1
CUS01584,2024-10-26,SME,Nakuru,Mobile App,18-25,,,0,0.0,0,Dormant,Airtime,,0
CUS01116,2024-10-17,Mass Market,Nairobi,Branch,55+,,,0,0.0,0,Dormant,Airtime,,0
CUS01103,2024-08-16,Mass Market,Kisumu,Agent,18-25,2024-08-28,2024-12-09,2,4202.1,1,Active,Airtime,,1
CUS00191,2024-03-18,Mass Market,Nairobi,USSD,18-25,,,0,0.0,0,,Airtime,,0
CUS01167,2024-02-24,Mass Market,Eldoret,Mobile App,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01740,2024-05-01,Mass Market,Eldoret,Branch,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00471,2024-01-09,Mass Market,Kisumu,Mobile App,46-55,2024-01-21,2024-03-21,8,19503.65,4,Churned,Digital Loan,,1
CUS00967,2024-09-05,Mass Affluent,Nairobi,Mobile App,55+,2024-09-23,2024-12-16,5,50377.87,1,Active,Bill Pay,,1
CUS01140,2024-02-21,Mass Affluent,Mombasa,Agent,36-45,2024-02-26,2024-08-06,46,519808.28,4,Churned,Bill Pay,,1
CUS00972,2024-07-20,SME,Mombasa,Mobile App,55+,2024-08-07,2024-11-21,28,579894.65,2,Dormant,Digital Loan,,1
CUS00712,2024-07-03,Mass Affluent,Kisumu,Mobile App,18-25,2024-07-09,2024-08-14,33,109605.52,3,Churned,Merchant Pay,,1
CUS00993,2024-08-27,Mass Affluent,Nakuru,Mobile App,26-35,2024-09-14,2024-12-18,24,141487.98,2,Active,Airtime,,1
CUS00654,2024-11-28,Corporate,Nairobi,Mobile App,26-35,2024-12-07,2024-12-23,30,4644618.45,1,Active,Digital Loan,,1
CUS01275,2024-04-23,Mass Market,Eldoret,USSD,26-35,2024-05-05,2024-08-18,7,14138.95,3,Churned,Merchant Pay,,1
CUS01968,2024-10-11,Mass Market,Nakuru,USSD,46-55,2024-11-01,2024-12-24,3,7475.32,1,Active,Bill Pay,,1
CUS01833,2024-10-05,SME,Kisumu,Mobile App,26-35,2024-10-24,2024-11-05,14,772542.49,1,Dormant,Mobile Transfer,,1
CUS01667,2024-04-13,Mass Market,Nairobi,Agent,26-35,2024-04-14,2024-07-13,7,6251.58,2,Churned,Digital Loan,,1
CUS00400,2024-06-10,SME,Nairobi,Mobile App,26-35,2024-06-18,2024-08-11,49,1394037.17,3,Churned,Merchant Pay,,1
CUS00866,2024-10-27,Mass Market,Mombasa,Agent,26-35,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00512,2024-01-08,Mass Market,Mombasa,Mobile App,36-45,2024-01-10,2024-05-03,15,12482.19,3,Churned,Mobile Transfer,,1
CUS00011,2024-01-30,Mass Affluent,Nakuru,Branch,26-35,,,0,0.0,0,Dormant,Airtime,,0
CUS00607,2024-03-15,Mass Market,Kisumu,USSD,36-45,2024-03-17,2024-06-12,12,13241.38,3,Churned,Mobile Transfer,,1
CUS00321,2024-01-15,Mass Market,Mombasa,Mobile App,26-35,2024-01-27,2024-02-09,14,14635.52,4,Churned,Mobile Transfer,,1
CUS01705,2024-04-15,Mass Affluent,Eldoret,Mobile App,18-25,2024-04-18,2024-12-21,18,145491.78,4,Active,Airtime,,1
CUS00181,2024-04-16,Mass Market,Nairobi,USSD,26-35,,,0,0.0,0,Dormant,Airtime,,0
CUS00020,2024-02-16,Mass Market,Nairobi,Mobile App,26-35,2024-02-18,2024-03-16,11,21424.77,3,Churned,Airtime,,1
CUS00302,2024-08-26,Mass Market,Nairobi,USSD,36-45,2024-08-27,2024-10-07,5,5228.38,1,Dormant,Merchant Pay,,1
CUS00283,2024-03-02,Mass Market,Nairobi,Mobile App,26-35,2024-03-09,2024-09-10,18,34788.76,4,Churned,Airtime,,1
CUS00685,2024-09-21,SME,Nakuru,Branch,46-55,,,0,0.0,0,Dormant,Bill Pay,,0
CUS00497,2024-04-13,Mass Market,Nakuru,Mobile App,26-35,2024-04-26,2024-08-06,15,35434.97,3,Churned,Bill Pay,,1
CUS00811,2024-09-11,Mass Market,Mombasa,Mobile App,26-35,2024-09-15,2024-10-26,5,8413.4,1,Dormant,Mobile Transfer,,1
CUS00036,2024-01-24,SME,Nairobi,Mobile App,46-55,2024-02-13,2024-08-01,134,7308765.41,8,Churned,Bill Pay,,1
CUS01970,2024-05-15,Mass Affluent,Nairobi,Mobile App,26-35,2024-05-16,2024-08-30,33,144034.06,3,Churned,Mobile Transfer,,1
CUS01936,2024-01-08,Mass Affluent,Kisumu,Agent,18-25,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00903,2024-09-25,Mass Affluent,Nakuru,USSD,26-35,,,0,0.0,0,Dormant,Bill Pay,,0
CUS01720,2024-11-26,Mass Market,Nairobi,USSD,18-25,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00292,2024-07-21,Mass Market,Eldoret,Agent,46-55,2024-07-31,2024-10-26,4,7934.42,1,Dormant,Mobile Transfer,,1
CUS01790,2024-07-26,Mass Market,Nairobi,Agent,36-45,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00755,2024-05-20,Mass Affluent,Nairobi,Mobile App,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS01672,2024-09-08,Corporate,Mombasa,USSD,26-35,2024-09-11,2024-09-12,34,6468592.62,2,Churned,Bill Pay,,1
CUS00828,2024-05-02,Mass Market,Nairobi,Agent,26-35,2024-05-12,2024-09-20,11,9052.38,2,Churned,Merchant Pay,,1
CUS00627,2024-02-23,SME,Kisumu,Mobile App,26-35,,,0,0.0,0,Dormant,Digital Loan,,0
CUS01808,2024-06-09,SME,Mombasa,Mobile App,36-45,2024-06-19,2024-06-30,69,2810572.62,4,Churned,Bill Pay,,1
CUS01648,2024-01-16,Mass Market,Nairobi,Agent,26-35,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00951,2024-04-15,Mass Market,Nakuru,Mobile App,36-45,,,0,0.0,0,Dormant,Mobile Transfer,,0
CUS00408,2024-03-20,SME,Nakuru,Branch,36-45,2024-03-29,2024-07-25,75,1608224.48,4,Churned,Mobile Transfer,,1
CUS00518,2024-08-31,SME,Mombasa,USSD,26-35,2024-09-02,2024-10-04,40,1205673.4,2,Dormant,Bill Pay,,1
CUS01379,2024-09-16,Mass Market,Nairobi,Mobile App,46-55,2024-09-23,2024-11-20,3,2459.58,1,Dormant,Merchant Pay,,1
CUS00921,2024-04-30,Mass Market,Mombasa,Mobile App,18-25,2024-05-05,2024-06-27,5,13191.12,2,Churned,Merchant Pay,,1
CUS01997,2024-08-02,Mass Market,Nakuru,Agent,46-55,,,0,0.0,0,Dormant,Merchant Pay,,0
CUS00130,2024-02-11,Mass Market,Eldoret,Agent,46-55,2024-02-26,2024-05-15,15,25409.27,3,Churned,Mobile Transfer,,1
CUS00538,2024-03-07,Mass Affluent,Mombasa,Mobile App,26-35,2024-03-21,2024-12-18,13,72762.58,3,Active,Bill Pay,,1
CUS01070,2024-03-18,Mass Affluent,Nairobi,Agent,18-25,2024-03-29,2024-11-30,24,312155.9,4,Dormant,Mobile Transfer,,1
CUS01183,2024-04-14,SME,Nakuru,Mobile App,36-45,2024-04-21,2024-07-08,47,2543304.81,5,Churned,Airtime,,1
CUS00759,2024-01-27,Mass Affluent,Mombasa,Mobile App,18-25,2024-02-16,2024-12-06,28,227451.96,6,Active,Mobile Transfer,,1
CUS00477,2024-04-23,Mass Market,Mombasa,Agent,55+,2024-05-07,2024-08-12,15,30309.66,3,Churned,Merchant Pay,,1
CUS00844,2024-05-22,Mass Market,Kisumu,Mobile App,26-35,2024-05-25,2024-10-21,6,4277.34,2,Dormant,Mobile Transfer,,1
CUS01917,2024-09-02,Mass Market,Nakuru,USSD,26-35,2024-09-11,2024-10-22,3,7920.57,1,Dormant,Mobile Transfer,,1
